id,image,text,type,original_dataset_label,model_prediction,human_annotation,majority_voting
75432,../FHM/img/75432.png,greetings time to run,train,0,0,,0
48703,../FHM/img/48703.png,a girl asks her mom why am i black and you re white she says the way that party went you re lucky you don t bark,train,0,0,,0
81706,../FHM/img/81706.png,when you have to fight captain america because you had an argument,train,0,0,,0
42319,../FHM/img/42319.png,chelsea clinton so ugly that when she gives head it counts as anal,train,0,1,1,1
2139,../FHM/img/02139.png,no less beautiful,train,0,0,,0
93568,../FHM/img/93568.png,i m so fucking gay i can t even think straight,train,1,1,,1
6832,../FHM/img/06832.png,government shills hate him this aussie shitposter removes muslims with this one weird trick and basically you are fucking accelerated,train,1,1,,1
20971,../FHM/img/20971.png,if i can t trust you i don t need you,train,0,0,,0
70936,../FHM/img/70936.png,everybody having kids getting engaged and i m over here like,train,0,0,,0
4278,../FHM/img/04278.png,never let someone who has done nothing tell you how to do anything,train,0,1,1,1
56024,../FHM/img/56024.png,and for my next trick i ll make democrats defend rats,train,0,1,1,1
53941,../FHM/img/53941.png,i didn t hear the question but the answer is white people are racist,train,1,1,,1
49270,../FHM/img/49270.png,rosie o donnell had to be removed from her home today to make good on her threat to leave the us if donald trump became president,train,0,0,,0
67485,../FHM/img/67485.png,i m going to prison aren t i,train,0,0,,0
92417,../FHM/img/92417.png,hoes be like why can t i find a good man,train,0,1,1,1
26305,../FHM/img/26305.png,when you take this girl on a date and she won t stop talking,train,0,0,,0
61234,../FHM/img/61234.png,i could have annihilated all of them but i left some of them alive so you will know why i was killing them,train,0,1,1,1
59064,../FHM/img/59064.png,keep it up and you ll get some regime change,train,0,1,1,1
17634,../FHM/img/17634.png,when she s mad at you but you want her attention,train,0,0,,0
3246,../FHM/img/03246.png,mobile nun,train,0,0,,0
97635,../FHM/img/97635.png,didnt stand during the national anthem no one said a word whiteprivilege,train,1,0,1,1
9634,../FHM/img/09634.png,come on our shame tour we will show you how to murder babies and harass the elderly,train,1,1,,1
49630,../FHM/img/49630.png,if they aren t meant to cook why do they have eggs and milk inside them,train,0,0,,0
60173,../FHM/img/60173.png,white people dont shoot eachother in the streets like black people do we do it in schools because we have class,train,0,1,1,1
38490,../FHM/img/38490.png,people are tired of the same old ideas says the year old socialist,train,0,0,,0
68423,../FHM/img/68423.png,don t get me started about your tranny problems,train,0,0,,0
76258,../FHM/img/76258.png,when you advocate for killing babies after their birth and then you have ash on your forhead for ash wednesday unbelievable smh,train,1,1,,1
39652,../FHM/img/39652.png,donald trump proving you don t have to be poor to be trailer trash,train,0,1,1,1
70435,../FHM/img/70435.png,this one time at camp we got so baked,train,1,0,0,0
8654,../FHM/img/08654.png,never had one before what a room to yourself a white bitch,train,1,1,,1
37402,../FHM/img/37402.png,when your stoner friend looks in your fridge,train,0,0,,0
26795,../FHM/img/26795.png,i put brake fluid in my meth now i can stop whenever i want,train,0,1,1,1
60317,../FHM/img/60317.png,when your goat hits your g spot,train,0,0,,0
34805,../FHM/img/34805.png,when you re trying to be a good student and just learn magic but three kids in class keep getting in trouble all the time,train,0,0,,0
1389,../FHM/img/01389.png,confession every sunday around brunch time i take my cat to the mall and make people take pictures of us,train,0,0,,0
80361,../FHM/img/80361.png,thanks trump for my new job making america white again,train,1,1,,1
74536,../FHM/img/74536.png,for guys that like it nice and slow gimme a call,train,1,0,0,0
15283,../FHM/img/15283.png,march th international women s day,train,0,0,,0
75340,../FHM/img/75340.png,forgive me allah i just can t understand why i am allowed to behead my enemies and marry little girls but i can t eat a fucking ham sandwich,train,1,1,,1
96153,../FHM/img/96153.png,jokes don t kill people they kill people,train,0,1,1,1
63917,../FHM/img/63917.png,if he s marrying me then why s he fucking a goat,train,0,1,1,1
38529,../FHM/img/38529.png,fuck you asshole how s that for customer service,train,0,1,1,1
92016,../FHM/img/92016.png,get ready for your future white folks nuclear fire eternal slavery,train,1,1,,1
79054,../FHM/img/79054.png,that face you make when you get asked a question and have to think on it for a while,train,0,0,,0
6471,../FHM/img/06471.png,colin kaepernick and his evil white oppressors oh wait those are his parents,train,1,1,,1
7698,../FHM/img/07698.png,go ahead call the cops see who cums first,train,0,1,1,1
1896,../FHM/img/01896.png,terrorism is just part and parcel of living in a big city sadiq khan london mayor tokyo over million people no islamic terrorism,train,0,0,,0
76354,../FHM/img/76354.png,animals enjoy motorcycle rides too,train,0,0,,0
80237,../FHM/img/80237.png,when nobody knew who you were until you got on your knees,train,0,0,,0
71045,../FHM/img/71045.png,cutest little beagle in the whole wide world,train,0,0,,0
67084,../FHM/img/67084.png,creeps into your childs room empties his sack,train,0,0,,0
68507,../FHM/img/68507.png,black chicks even the white ones are ugly,train,1,1,,1
58096,../FHM/img/58096.png,grandma is not getting run over by a reindeer this year,train,0,0,,0
4263,../FHM/img/04263.png,holocaust jokes are offensive ann frankly aren t funny,train,1,0,1,1
26043,../FHM/img/26043.png,love is love is love is love,train,0,0,,0
26031,../FHM/img/26031.png,muslims in a predominantly christian nation christians in a predominantly muslim nation,train,0,0,,0
64701,../FHM/img/64701.png,well judge made me do it all remember it was me who first said was kenyan,train,0,0,,0
26495,../FHM/img/26495.png,when your goat tells you she ain t on the pil,train,1,0,1,1
81963,../FHM/img/81963.png,the old lady treats arthur to some delicious cookies she s baked,train,0,0,,0
56972,../FHM/img/56972.png,so i prayed over him like this and i made sure he felt the lord inside him,train,0,0,,0
83127,../FHM/img/83127.png,been dropping blessings all year like,train,0,0,,0
10827,../FHM/img/10827.png,watch out i ll put a bomb in your car,train,0,1,1,1
56378,../FHM/img/56378.png,i m not racist racism is a crime and crime is only for blacks,train,1,1,,1
50273,../FHM/img/50273.png,where did you learn to make kool aid like that britney,train,0,0,,0
25397,../FHM/img/25397.png,what do you call a black guy in a tree with a briefcase a branch manager,train,1,0,0,0
46058,../FHM/img/46058.png,when you beat up a black kid and get arrested for propriety damage,train,0,1,1,1
6218,../FHM/img/06218.png,thats a little savage,train,0,0,,0
2849,../FHM/img/02849.png,abba ree i can fryyy,train,1,0,0,0
69042,../FHM/img/69042.png,did i just hear grandma tell me no,train,0,0,,0
41853,../FHM/img/41853.png,shes got them summer teeth summer here summer missing,train,0,0,,0
70652,../FHM/img/70652.png,when you her ass and then she say that she don t suck dick wayment,train,0,1,1,1
27943,../FHM/img/27943.png,batman thank god you ve arrived,train,0,0,,0
68159,../FHM/img/68159.png,learning to ride a bike,train,0,0,,0
91704,../FHM/img/91704.png,when you finger a girl from auschwitz,train,1,1,,1
94823,../FHM/img/94823.png,obama voters,train,0,0,,0
63285,../FHM/img/63285.png,he s like and still plays video games bitch please yall and pregnant,train,1,0,1,1
42693,../FHM/img/42693.png,cooking teacher today we ll learn how to use the ovens the german kid,train,1,0,0,0
64027,../FHM/img/64027.png,islam is love ariana grande yeah if you re a goat,train,1,0,0,0
20751,../FHM/img/20751.png,islam is love ariana grande august hillary clinton rally yeah if you re a goat,train,1,0,0,0
94351,../FHM/img/94351.png,hmmm minyoda i am beat women i must,train,1,0,0,0
27489,../FHM/img/27489.png,how do we destroy the patriarchy it s simple we eat it,train,0,1,1,1
81394,../FHM/img/81394.png,i went to walmart and picked up a new sandwich maker,train,0,0,,0
59467,../FHM/img/59467.png,new for peel and stick eye slit stickers to make your garbage trash sharia compliant in compliance with sharia law you can now turn all your garbage into muslim trash,train,1,1,,1
71906,../FHM/img/71906.png,when you feel beautiful no matter what the haters say,train,0,0,,0
81265,../FHM/img/81265.png,you d be angry too if you found out they cancelled your favorite show,train,0,0,,0
67384,../FHM/img/67384.png,what s hillary s favorite pizza little seizures,train,1,0,0,0
21086,../FHM/img/21086.png,when the muslim kid you bullied starts counting backwards,train,1,0,1,1
40153,../FHM/img/40153.png,okay class bring out your calculators mohammed,train,1,0,1,1
31025,../FHM/img/31025.png,i refuse to debate gun control with folks who eat soap and are confused on which pisser to use,train,0,1,1,1
68042,../FHM/img/68042.png,i think i almost got my dishwasher working,train,0,0,,0
70549,../FHM/img/70549.png,the old lady shows arthur what she used to do during the war,train,0,0,,0
48612,../FHM/img/48612.png,that s where the new skyscraper is going to come up,train,0,0,,0
5183,../FHM/img/05183.png,when you run out of bras and have to hold the girls up on your own,train,0,0,,0
27430,../FHM/img/27430.png,both men and women sacrificed in different ways but it was all to protect their comfortable home,train,0,0,,0
13859,../FHM/img/13859.png,the fuck did you just say,train,0,1,1,1
68379,../FHM/img/68379.png,i can put up with muslims killing canadians but i absolutely will not tolerate canadians criticizing muslims,train,1,1,,1
25037,../FHM/img/25037.png,i am years old who s going to ask how i do it,train,0,0,,0
16380,../FHM/img/16380.png,felling cute might fuck a goat later idk,train,0,1,1,1
25861,../FHM/img/25861.png,how to get out of a gym contract,train,0,0,,0
59478,../FHM/img/59478.png,his grandparents died in the holocaust so we gonna put an oven in the trunk,train,1,1,,1
71249,../FHM/img/71249.png,islamic warrior s funeral in palestine,train,0,1,1,1
12673,../FHM/img/12673.png,how it feels being a military spouse over,train,0,0,,0
74235,../FHM/img/74235.png,chloroform puts the sensual back into non consensual,train,0,1,1,1
63275,../FHM/img/63275.png,what do you mean happy columbus day,train,0,0,,0
17830,../FHM/img/17830.png,exfoliating with the tears of my haters,train,0,0,,0
48625,../FHM/img/48625.png,reaction to a home invasion non gun owner we re gunna die gun owner i m your huckleberry,train,0,0,,0
93216,../FHM/img/93216.png,when you have flashbacks from wwii,train,0,0,,0
19256,../FHM/img/19256.png,as muslims our quran orders us to immigrate to other countries replace their governments with sharia law orders the murder of christians jews and all gay people while embracing slavery and pedophilia thanks democrats for making it so easy for us,train,1,1,,1
43201,../FHM/img/43201.png,i didn t choose the tranny life the tranny life choose me,train,0,1,1,1
38127,../FHM/img/38127.png,how the co looks when he tells the crew were not getting mail on the next ras,train,0,0,,0
53962,../FHM/img/53962.png,i support americans even though some of them are really hating on me right now,train,0,0,,0
76213,../FHM/img/76213.png,dark humor is like him it never gets old,train,0,0,,0
28317,../FHM/img/28317.png,tries to send killers to kill dante in dantes inferno,train,0,0,,0
3251,../FHM/img/03251.png,it is disgusting to laugh at gender dysphoria,train,0,1,1,1
9132,../FHM/img/09132.png,based in america,train,0,0,,0
54973,../FHM/img/54973.png,this is what vitiligo looks like,train,0,0,,0
4651,../FHM/img/04651.png,what every muslim looks like to me,train,0,0,,0
78560,../FHM/img/78560.png,so first of all you guys didn t even invite me to your little airport fight and you guys know how much i love fighting so fuck you,train,0,1,1,1
95317,../FHM/img/95317.png,all those in favour of bringing swedish women to america as refugees instead of muslims please like and share,train,1,1,,1
16490,../FHM/img/16490.png,i said glass of juice not gas the jews,train,1,1,,1
13876,../FHM/img/13876.png,can i get an order of savage with no chili please,train,1,0,0,0
80239,../FHM/img/80239.png,when you ask your girlfriend who tf is texting her at a m,train,0,0,,0
19540,../FHM/img/19540.png,mississippi wind chime,train,0,0,,0
61927,../FHM/img/61927.png,auditioned for jazz band not enough soul,train,0,0,,0
52903,../FHM/img/52903.png,throwing off a gay one with the boys,train,1,0,0,0
56389,../FHM/img/56389.png,no means no unless she s dyslexic then it s on,train,1,1,,1
